R,L,G,C 
0.152652148,5.11E-09,2.96E-07,-5.82E-14
0.219899522,1.05E-08,1.02E-06,-1.14E-13
0.387964873,1.75E-08,1.45E-06,-2.36E-13
0.619258023,4.46E-08,-5.64E-06,-7.86E-13
1.927524167,9.22E-08,-0.000268804,-1.00E-11
14.56628004,4.10E-07,0.003410463,8.64E-11
0.004625654,1.34E-10,2.42E-07,5.07E-16
0.006978339,1.90E-10,2.30E-07,-7.78E-17
0.010669954,3.33E-10,2.39E-07,-1.02E-15
0.015783187,4.78E-10,2.57E-07,-2.49E-15
0.02285029,8.49E-10,-1.71E-07,-5.16E-15
0.037170555,1.23E-09,-2.40E-07,-1.02E-14
0.06162584,2.25E-09,2.51E-07,-1.85E-14
0.096855097,3.36E-09,2.26E-07,-3.25E-14
0.134455696,6.56E-09,7.67E-07,-6.10E-14
0.221627086,1.05E-08,1.02E-06,-1.14E-13
0.27480589,2.40E-08,7.62E-07,-2.54E-13
0.634829814,4.46E-08,-5.52E-06,-7.85E-13
1.506135361,1.48E-07,-0.000621609,-2.08E-11
14.51615248,4.10E-07,0.003403254,8.63E-11
0.003017215,7.72E-11,2.32E-07,8.38E-16
0.004490676,1.09E-10,2.21E-07,4.52E-16
0.006966349,1.90E-10,2.30E-07,-7.66E-17
0.010329223,2.72E-10,2.40E-07,-9.17E-16
0.015503288,4.80E-10,2.59E-07,-2.51E-15
0.022583967,6.91E-10,-1.61E-07,-4.94E-15
0.036797835,1.24E-09,-1.96E-07,-1.02E-14
0.060795465,1.81E-09,4.63E-07,-1.78E-14
0.095291216,3.38E-09,1.97E-07,-3.28E-14
0.150532055,5.14E-09,3.54E-07,-5.86E-14
0.215444147,1.05E-08,1.00E-06,-1.15E-13
0.382406828,1.75E-08,1.39E-06,-2.38E-13
0.613301853,4.47E-08,-5.57E-06,-7.88E-13
1.874424451,9.24E-08,-0.000267379,-1.00E-11
14.56005877,4.10E-07,0.00340563,8.64E-11
0.002041152,5.48E-11,2.41E-07,1.14E-15
0.003017511,7.73E-11,2.31E-07,8.32E-16
0.004618279,1.34E-10,2.42E-07,5.01E-16
0.006851401,1.92E-10,2.59E-07,-3.78E-17
0.010264744,3.38E-10,2.69E-07,-1.09E-15
0.0151632,4.85E-10,2.93E-07,-2.72E-15
0.021896786,8.61E-10,-1.64E-07,-5.70E-15
0.036110791,1.25E-09,-1.80E-07,-1.12E-14
0.059861395,2.29E-09,8.86E-08,-2.05E-14
0.09377818,3.41E-09,7.73E-08,-3.60E-14
0.125321746,6.67E-09,7.55E-07,-6.72E-14
0.207130083,1.06E-08,1.22E-06,-1.25E-13
0.244801745,2.43E-08,1.09E-06,-2.76E-13
0.565029994,4.53E-08,-5.01E-06,-8.30E-13
1.327772398,1.49E-07,-0.000621226,-2.10E-11
14.18766995,4.14E-07,0.003383038,8.47E-11
5.00E+08,5.00E+08,5.00E+08,5.00E+08
16.12004027,4.13E-07,0.004221242,8.45E-11
1.437722886,1.49E-07,-0.000773228,-2.09E-11
16.30437025,4.10E-07,0.00424185,8.61E-11
0.60814345,4.52E-08,-5.08E-06,-8.29E-13
2.085433912,9.24E-08,-0.000332302,-1.00E-11
16.45710357,4.09E-07,0.004241001,8.61E-11
0.256890718,2.43E-08,1.37E-06,-2.75E-13
0.66364837,4.48E-08,-5.82E-06,-7.88E-13
1.662704904,1.48E-07,-0.000774675,-2.08E-11
16.49467729,4.09E-07,0.004250089,8.62E-11
0.224313996,1.06E-08,1.23E-06,-1.24E-13
0.417259613,1.75E-08,1.24E-06,-2.37E-13
0.676372404,4.46E-08,-5.76E-06,-7.84E-13
2.127323196,9.21E-08,-0.000332153,-1.00E-11
16.47256753,4.09E-07,0.004241413,8.62E-11
0.136268963,6.66E-09,9.35E-07,-6.61E-14
0.23630363,1.05E-08,9.67E-07,-1.14E-13
0.292642402,2.40E-08,9.44E-07,-2.54E-13
0.680879625,4.46E-08,-5.86E-06,-7.84E-13
1.646332937,1.48E-07,-0.000774635,-2.08E-11
16.39403854,4.09E-07,0.004241876,8.62E-11
0.100898952,3.41E-09,6.83E-07,-3.48E-14
0.164676246,5.13E-09,7.30E-07,-5.74E-14
0.244034925,1.05E-08,9.70E-07,-1.13E-13
0.432456524,1.75E-08,1.23E-06,-2.35E-13
0.690376981,4.46E-08,-5.84E-06,-7.85E-13
2.148527415,9.21E-08,-0.000332323,-1.00E-11
16.40579174,4.09E-07,0.004246555,8.62E-11
0.064397984,2.28E-09,5.95E-07,-1.93E-14
0.103791468,3.37E-09,5.97E-07,-3.17E-14
0.147555528,6.56E-09,8.17E-07,-6.00E-14
0.243785046,1.05E-08,9.78E-07,-1.13E-13
0.295541491,2.40E-08,9.51E-07,-2.53E-13
0.681656622,4.46E-08,-5.81E-06,-7.85E-13
1.622011141,1.47E-07,-0.00077636,-2.08E-11
16.46934595,4.09E-07,0.00424439,8.62E-11
0.042939792,1.25E-09,5.62E-07,-9.98E-15
0.068581792,1.81E-09,6.11E-07,-1.68E-14
0.106023879,3.36E-09,6.00E-07,-3.15E-14
0.168136594,5.11E-09,7.09E-07,-5.70E-14
0.244816254,1.05E-08,9.79E-07,-1.13E-13
0.431503386,1.74E-08,1.24E-06,-2.35E-13
0.687183728,4.46E-08,-5.81E-06,-7.84E-13
2.155865299,9.20E-08,-0.000331396,-1.00E-11
16.42825577,4.09E-07,0.004246441,8.62E-11
0.026994407,8.60E-10,2.96E-07,-4.92E-15
0.044157349,1.24E-09,5.09E-07,-9.14E-15
0.068172682,2.25E-09,5.62E-07,-1.75E-14
0.106722009,3.36E-09,6.07E-07,-3.15E-14
0.149353981,6.56E-09,8.21E-07,-6.00E-14
0.245128268,1.05E-08,9.85E-07,-1.13E-13
0.299027149,2.40E-08,9.57E-07,-2.53E-13
0.691540035,4.46E-08,-5.79E-06,-7.83E-13
1.640097608,1.48E-07,-0.000777407,-2.09E-11
16.44272617,4.09E-07,0.004248174,8.62E-11
0.01822483,4.84E-10,5.60E-07,-1.84E-15
0.027696766,6.90E-10,2.53E-07,-4.26E-15
0.044727841,1.23E-09,4.97E-07,-9.07E-15
0.069811385,1.80E-09,6.19E-07,-1.66E-14
0.106370111,3.36E-09,6.07E-07,-3.15E-14
0.167891365,5.11E-09,7.11E-07,-5.70E-14
0.24507793,1.04E-08,9.90E-07,-1.13E-13
0.432717992,1.74E-08,1.25E-06,-2.35E-13
0.686287568,4.46E-08,-5.79E-06,-7.84E-13
2.151967308,9.20E-08,-0.000331642,-1.00E-11
16.49336985,4.09E-07,0.004246334,8.62E-11
0.012122721,3.37E-10,5.18E-07,-2.24E-16
0.018582063,4.79E-10,4.98E-07,-1.75E-15
0.028095183,8.47E-10,2.37E-07,-4.51E-15
0.044619909,1.23E-09,4.93E-07,-9.07E-15
0.067725963,2.25E-09,5.63E-07,-1.75E-14
0.105516723,3.36E-09,6.05E-07,-3.15E-14
0.1475788,6.55E-09,8.25E-07,-6.00E-14
0.242518729,1.04E-08,9.86E-07,-1.13E-13
0.290552886,2.40E-08,9.51E-07,-2.53E-13
0.676827698,4.46E-08,-5.80E-06,-7.84E-13
1.600661167,1.48E-07,-0.00077631,-2.08E-11
16.48934341,4.09E-07,0.00424291,8.62E-11
0.008037349,1.92E-10,4.88E-07,7.88E-16
0.012207766,2.72E-10,4.61E-07,-1.77E-16
0.018872169,4.77E-10,4.97E-07,-1.73E-15
0.028082507,6.87E-10,2.65E-07,-4.21E-15
0.044565484,1.23E-09,4.93E-07,-9.07E-15
0.069299196,1.80E-09,6.17E-07,-1.66E-14
0.10577858,3.36E-09,6.05E-07,-3.15E-14
0.167027231,5.11E-09,7.08E-07,-5.70E-14
0.242139838,1.05E-08,9.77E-07,-1.13E-13
0.428823095,1.74E-08,1.23E-06,-2.35E-13
0.675977561,4.46E-08,-5.90E-06,-7.85E-13
2.147594723,9.21E-08,-0.000333108,-1.00E-11
16.36410548,4.09E-07,0.004250493,8.62E-11
0.005411956,1.34E-10,4.60E-07,1.29E-15
0.00822462,1.90E-10,4.35E-07,6.40E-16
0.012667152,3.32E-10,4.61E-07,-2.72E-16
0.018960325,4.77E-10,4.97E-07,-1.73E-15
0.028205467,8.47E-10,2.35E-07,-4.51E-15
0.044611817,1.23E-09,4.96E-07,-9.08E-15
0.067983161,2.25E-09,5.64E-07,-1.75E-14
0.10596844,3.36E-09,6.01E-07,-3.15E-14
0.147974324,6.56E-09,8.18E-07,-6.00E-14
0.244318141,1.05E-08,9.75E-07,-1.13E-13
0.296198733,2.40E-08,9.39E-07,-2.53E-13
0.696074875,4.46E-08,-5.78E-06,-7.84E-13
1.681995752,1.47E-07,-0.000774914,-2.08E-11
16.30773532,4.09E-07,0.004241628,8.61E-11
0.003514856,7.73E-11,4.35E-07,1.59E-15
0.005272025,1.09E-10,4.12E-07,1.14E-15
0.008203616,1.90E-10,4.35E-07,6.42E-16
0.012230785,2.72E-10,4.61E-07,-1.75E-16
0.018598859,4.79E-10,4.98E-07,-1.75E-15
0.027568566,6.90E-10,2.56E-07,-4.26E-15
0.04391467,1.24E-09,5.05E-07,-9.15E-15
0.068359184,1.81E-09,6.10E-07,-1.68E-14
0.103679457,3.37E-09,5.99E-07,-3.18E-14
0.164351402,5.13E-09,7.32E-07,-5.74E-14
0.237015874,1.05E-08,9.75E-07,-1.14E-13
0.423014649,1.75E-08,1.24E-06,-2.37E-13
0.670473928,4.47E-08,-5.80E-06,-7.87E-13
2.085413254,9.23E-08,-0.000331464,-1.00E-11
16.37060562,4.10E-07,0.004244607,8.62E-11
0.00234822,5.49E-11,4.59E-07,1.96E-15
0.003515498,7.74E-11,4.35E-07,1.58E-15
0.00540094,1.34E-10,4.60E-07,1.29E-15
0.008062685,1.92E-10,4.88E-07,7.80E-16
0.012151439,3.37E-10,5.18E-07,-2.34E-16
0.018159989,4.84E-10,5.59E-07,-1.86E-15
0.026893956,8.60E-10,2.96E-07,-4.94E-15
0.042886155,1.25E-09,5.62E-07,-1.00E-14
0.064530062,2.28E-09,5.91E-07,-1.94E-14
0.101015452,3.41E-09,6.81E-07,-3.48E-14
0.137313236,6.66E-09,9.34E-07,-6.61E-14
0.228495919,1.06E-08,1.23E-06,-1.24E-13
0.26286502,2.43E-08,1.37E-06,-2.75E-13
0.616121332,4.52E-08,-5.03E-06,-8.28E-13
1.484314791,1.49E-07,-0.00077419,-2.10E-11
15.93609019,4.13E-07,0.004217511,8.45E-11
6.00E+08,6.00E+08,6.00E+08,6.00E+08
17.77803694,4.13E-07,0.005064141,8.44E-11
1.56520572,1.49E-07,-0.000927168,-2.09E-11
17.96989161,4.09E-07,0.005088671,8.60E-11
0.65563685,4.52E-08,-5.46E-06,-8.27E-13
2.283775391,9.23E-08,-0.000397743,-1.00E-11
18.13765201,4.09E-07,0.005087574,8.60E-11
0.274391089,2.43E-08,1.77E-06,-2.74E-13
0.719692647,4.47E-08,-6.40E-06,-7.86E-13
1.821240095,1.48E-07,-0.000928911,-2.08E-11
18.18445472,4.09E-07,0.005098439,8.61E-11
0.243707741,1.06E-08,1.53E-06,-1.23E-13
0.455078215,1.75E-08,1.46E-06,-2.36E-13
0.732760167,4.46E-08,-6.33E-06,-7.83E-13
2.33011952,9.20E-08,-0.000397524,-1.00E-11
18.1515807,4.08E-07,0.005088005,8.60E-11
0.147657309,6.66E-09,1.31E-06,-6.48E-14
0.257130385,1.05E-08,1.22E-06,-1.13E-13
0.314360507,2.40E-08,1.24E-06,-2.52E-13
0.738365203,4.46E-08,-6.45E-06,-7.83E-13
1.802019204,1.48E-07,-0.00092881,-2.08E-11
18.06179093,4.09E-07,0.005088533,8.60E-11
0.109073114,3.41E-09,1.24E-06,-3.35E-14
0.179126706,5.13E-09,1.13E-06,-5.62E-14
0.265999782,1.05E-08,1.20E-06,-1.12E-13
0.472451436,1.74E-08,1.43E-06,-2.34E-13
0.749925684,4.46E-08,-6.44E-06,-7.83E-13
2.355785394,9.20E-08,-0.000397696,-1.00E-11
18.08228185,4.09E-07,0.00509412,8.60E-11
0.06947635,2.28E-09,1.15E-06,-1.81E-14
0.11258501,3.37E-09,1.06E-06,-3.06E-14
0.160620005,6.56E-09,1.04E-06,-5.88E-14
0.265526251,1.04E-08,1.20E-06,-1.12E-13
0.317414014,2.40E-08,1.25E-06,-2.52E-13
0.738035277,4.46E-08,-6.40E-06,-7.83E-13
1.768449109,1.47E-07,-0.000930881,-2.08E-11
18.15635764,4.09E-07,0.00509152,8.60E-11
0.048283321,1.25E-09,1.03E-06,-8.72E-15
0.075606601,1.81E-09,9.54E-07,-1.57E-14
0.1152885,3.36E-09,1.06E-06,-3.04E-14
0.182955301,5.10E-09,1.15E-06,-5.58E-14
0.266801712,1.05E-08,1.21E-06,-1.12E-13
0.47091778,1.74E-08,1.44E-06,-2.34E-13
0.744427371,4.46E-08,-6.40E-06,-7.82E-13
2.363369205,9.20E-08,-0.000396579,-9.99E-12
18.10459862,4.08E-07,0.005093974,8.61E-11
0.032794077,8.60E-10,1.22E-06,-3.83E-15
0.049978729,1.24E-09,8.83E-07,-8.02E-15
0.074508672,2.25E-09,9.75E-07,-1.64E-14
0.116183184,3.36E-09,1.06E-06,-3.03E-14
0.162844434,6.56E-09,1.06E-06,-5.88E-14
0.267111981,1.04E-08,1.21E-06,-1.12E-13
0.321251781,2.40E-08,1.26E-06,-2.52E-13
0.750238941,4.46E-08,-6.38E-06,-7.82E-13
1.792857847,1.48E-07,-0.000932102,-2.08E-11
18.12271682,4.09E-07,0.005096055,8.61E-11
0.021570929,4.84E-10,8.90E-07,-8.22E-16
0.033820423,6.90E-10,1.12E-06,-3.31E-15
0.050717795,1.23E-09,8.87E-07,-7.94E-15
0.077175521,1.80E-09,9.55E-07,-1.55E-14
0.115757656,3.35E-09,1.07E-06,-3.03E-14
0.182632352,5.10E-09,1.16E-06,-5.57E-14
0.267007422,1.04E-08,1.21E-06,-1.12E-13
0.472416892,1.74E-08,1.44E-06,-2.34E-13
0.744158282,4.46E-08,-6.37E-06,-7.82E-13
2.359529494,9.20E-08,-0.000396881,-9.99E-12
18.19245278,4.09E-07,0.005093892,8.60E-11
0.014117219,3.37E-10,8.44E-07,7.86E-16
0.022003104,4.79E-10,7.92E-07,-8.60E-16
0.034137399,8.47E-10,1.11E-06,-3.56E-15
0.05062035,1.23E-09,8.93E-07,-7.94E-15
0.073973694,2.25E-09,9.82E-07,-1.64E-14
0.11467011,3.35E-09,1.07E-06,-3.03E-14
0.160582626,6.55E-09,1.06E-06,-5.88E-14
0.263858834,1.04E-08,1.21E-06,-1.12E-13
0.311009077,2.39E-08,1.26E-06,-2.52E-13
0.731960757,4.46E-08,-6.38E-06,-7.82E-13
1.742552941,1.47E-07,-0.000930925,-2.08E-11
18.17455021,4.08E-07,0.005089828,8.60E-11
0.00930307,1.92E-10,7.98E-07,1.75E-15
0.014180357,2.72E-10,7.50E-07,7.00E-16
0.022336829,4.77E-10,7.90E-07,-8.43E-16
0.034246114,6.87E-10,1.13E-06,-3.27E-15
0.050557087,1.23E-09,8.92E-07,-7.94E-15
0.076533881,1.80E-09,9.54E-07,-1.55E-14
0.114980003,3.35E-09,1.06E-06,-3.03E-14
0.181554174,5.10E-09,1.15E-06,-5.58E-14
0.263499879,1.04E-08,1.20E-06,-1.12E-13
0.467768009,1.74E-08,1.42E-06,-2.34E-13
0.73154067,4.46E-08,-6.49E-06,-7.84E-13
2.355063799,9.21E-08,-0.000398653,-1.00E-11
18.02557474,4.09E-07,0.005098951,8.61E-11
0.006279739,1.35E-10,7.56E-07,2.21E-15
0.009533812,1.90E-10,7.11E-07,1.48E-15
0.01477495,3.32E-10,7.50E-07,6.07E-16
0.022453552,4.77E-10,7.92E-07,-8.42E-16
0.034283615,8.47E-10,1.11E-06,-3.56E-15
0.050563995,1.23E-09,8.87E-07,-7.95E-15
0.074247173,2.25E-09,9.74E-07,-1.64E-14
0.115176012,3.36E-09,1.06E-06,-3.04E-14
0.161079298,6.56E-09,1.04E-06,-5.89E-14
0.266142939,1.04E-08,1.19E-06,-1.12E-13
0.317923222,2.40E-08,1.24E-06,-2.52E-13
0.756017279,4.46E-08,-6.36E-06,-7.82E-13
1.839336456,1.47E-07,-0.000929292,-2.08E-11
17.96394884,4.09E-07,0.005088344,8.60E-11
0.00410603,7.78E-11,7.14E-07,2.47E-15
0.006127672,1.10E-10,6.73E-07,1.95E-15
0.009503145,1.90E-10,7.11E-07,1.49E-15
0.0142057,2.72E-10,7.51E-07,7.04E-16
0.022016157,4.79E-10,7.92E-07,-8.57E-16
0.033635885,6.90E-10,1.12E-06,-3.32E-15
0.049663081,1.24E-09,8.84E-07,-8.02E-15
0.075294572,1.81E-09,9.54E-07,-1.57E-14
0.112409735,3.37E-09,1.06E-06,-3.06E-14
0.17863854,5.13E-09,1.13E-06,-5.62E-14
0.257738178,1.05E-08,1.21E-06,-1.13E-13
0.461784882,1.75E-08,1.46E-06,-2.35E-13
0.726616554,4.47E-08,-6.37E-06,-7.86E-13
2.284398302,9.23E-08,-0.000396726,-9.99E-12
18.0446989,4.09E-07,0.00509199,8.60E-11
0.002760705,5.54E-11,7.57E-07,2.91E-15
0.004107716,7.79E-11,7.14E-07,2.46E-15
0.006265241,1.35E-10,7.55E-07,2.20E-15
0.009337099,1.92E-10,7.99E-07,1.74E-15
0.014156931,3.37E-10,8.44E-07,7.74E-16
0.021488398,4.84E-10,8.88E-07,-8.41E-16
0.032667068,8.60E-10,1.22E-06,-3.85E-15
0.04821217,1.25E-09,1.02E-06,-8.74E-15
0.06962003,2.28E-09,1.15E-06,-1.81E-14
0.109205113,3.41E-09,1.24E-06,-3.35E-14
0.148913071,6.66E-09,1.31E-06,-6.48E-14
0.248903553,1.06E-08,1.53E-06,-1.23E-13
0.281696245,2.43E-08,1.78E-06,-2.74E-13
0.666917351,4.52E-08,-5.41E-06,-8.27E-13
1.623974269,1.49E-07,-0.000928357,-2.09E-11
17.55415697,4.13E-07,0.005059684,8.43E-11
7.00E+08,7.00E+08,7.00E+08,7.00E+08
19.30847553,4.12E-07,0.005906981,8.42E-11
1.675783949,1.49E-07,-0.001080824,-2.09E-11
19.50676023,4.09E-07,0.005935455,8.58E-11
0.702016945,4.52E-08,-5.93E-06,-8.25E-13
2.470826031,9.23E-08,-0.000463466,-9.99E-12
19.68779594,4.08E-07,0.005934188,8.58E-11
0.291962931,2.43E-08,2.50E-06,-2.72E-13
0.774317208,4.47E-08,-7.08E-06,-7.84E-13
1.962655057,1.47E-07,-0.001082912,-2.08E-11
19.74409385,4.08E-07,0.005946864,8.60E-11
0.26221362,1.06E-08,2.19E-06,-1.21E-13
0.491024386,1.75E-08,2.10E-06,-2.34E-13
0.787605919,4.46E-08,-7.00E-06,-7.81E-13
2.521406474,9.19E-08,-0.000463205,-9.99E-12
19.69962766,4.08E-07,0.005934705,8.59E-11
0.15885882,6.66E-09,1.91E-06,-6.32E-14
0.277212927,1.05E-08,1.79E-06,-1.11E-13
0.335946093,2.40E-08,1.83E-06,-2.51E-13
0.7943473,4.46E-08,-7.13E-06,-7.81E-13
1.940644257,1.47E-07,-0.001082787,-2.08E-11
19.59974247,4.08E-07,0.00593532,8.59E-11
0.118106407,3.41E-09,1.80E-06,-3.20E-14
0.193986766,5.13E-09,1.66E-06,-5.49E-14
0.287034232,1.05E-08,1.77E-06,-1.11E-13
0.510486901,1.74E-08,2.07E-06,-2.33E-13
0.807946732,4.46E-08,-7.11E-06,-7.81E-13
2.551634819,9.20E-08,-0.0004634,-9.99E-12
19.629463,4.08E-07,0.005941838,8.59E-11
0.075253308,2.28E-09,1.69E-06,-1.67E-14
0.121911822,3.37E-09,1.56E-06,-2.93E-14
0.173108871,6.56E-09,1.57E-06,-5.75E-14
0.286317048,1.04E-08,1.78E-06,-1.10E-13
0.339114011,2.40E-08,1.85E-06,-2.50E-13
0.792835984,4.46E-08,-7.06E-06,-7.81E-13
1.897524999,1.47E-07,-0.001085195,-2.08E-11
19.71340362,4.08E-07,0.00593881,8.59E-11
0.052498048,1.25E-09,1.52E-06,-7.40E-15
0.082191851,1.81E-09,1.43E-06,-1.45E-14
0.1249081,3.36E-09,1.57E-06,-2.91E-14
0.198150996,5.10E-09,1.69E-06,-5.45E-14
0.287872048,1.04E-08,1.79E-06,-1.11E-13
0.508364515,1.74E-08,2.09E-06,-2.32E-13
0.800030477,4.46E-08,-7.06E-06,-7.81E-13
2.559335804,9.19E-08,-0.000462095,-9.98E-12
19.65103176,4.08E-07,0.005941672,8.59E-11
0.035646476,8.61E-10,1.67E-06,-2.52E-15
0.054417517,1.24E-09,1.33E-06,-6.86E-15
0.080853575,2.25E-09,1.46E-06,-1.52E-14
0.125957407,3.35E-09,1.58E-06,-2.90E-14
0.175748403,6.55E-09,1.59E-06,-5.75E-14
0.28814599,1.04E-08,1.79E-06,-1.10E-13
0.34323351,2.39E-08,1.86E-06,-2.50E-13
0.807308978,4.46E-08,-7.05E-06,-7.80E-13
1.928331342,1.47E-07,-0.00108662,-2.08E-11
19.67278208,4.08E-07,0.005944097,8.59E-11
0.023981203,4.85E-10,1.40E-06,3.69E-16
0.037119507,6.91E-10,1.55E-06,-2.15E-15
0.055232647,1.23E-09,1.33E-06,-6.79E-15
0.083954138,1.80E-09,1.43E-06,-1.43E-14
0.125464238,3.35E-09,1.58E-06,-2.90E-14
0.197742393,5.10E-09,1.70E-06,-5.44E-14
0.287926322,1.04E-08,1.79E-06,-1.10E-13
0.510106361,1.74E-08,2.09E-06,-2.32E-13
0.800481275,4.46E-08,-7.04E-06,-7.81E-13
2.555680963,9.19E-08,-0.000462449,-9.98E-12
19.76211513,4.08E-07,0.005941571,8.59E-11
0.015770321,3.38E-10,1.26E-06,1.94E-15
0.024482275,4.80E-10,1.25E-06,1.80E-16
0.03718687,8.48E-10,1.51E-06,-2.41E-15
0.055121311,1.23E-09,1.33E-06,-6.78E-15
0.08021969,2.25E-09,1.47E-06,-1.52E-14
0.124143936,3.35E-09,1.58E-06,-2.90E-14
0.172930363,6.55E-09,1.59E-06,-5.74E-14
0.284215628,1.04E-08,1.79E-06,-1.10E-13
0.331314136,2.39E-08,1.86E-06,-2.50E-13
0.785570962,4.45E-08,-7.05E-06,-7.80E-13
1.867459005,1.47E-07,-0.001085248,-2.08E-11
19.72866014,4.08E-07,0.005936832,8.59E-11
0.010515139,1.93E-10,1.20E-06,2.85E-15
0.015876093,2.73E-10,1.13E-06,1.70E-15
0.024873133,4.78E-10,1.24E-06,1.92E-16
0.037689358,6.88E-10,1.58E-06,-2.12E-15
0.055049258,1.23E-09,1.33E-06,-6.78E-15
0.083185244,1.80E-09,1.43E-06,-1.43E-14
0.124486363,3.35E-09,1.58E-06,-2.90E-14
0.196443938,5.10E-09,1.68E-06,-5.44E-14
0.283927793,1.04E-08,1.78E-06,-1.11E-13
0.504740343,1.74E-08,2.07E-06,-2.32E-13
0.785608216,4.46E-08,-7.18E-06,-7.82E-13
2.55106019,9.20E-08,-0.000464524,-1.00E-11
19.55774433,4.08E-07,0.005947452,8.59E-11
0.007214778,1.36E-10,1.14E-06,3.25E-15
0.010791094,1.91E-10,1.07E-06,2.44E-15
0.01653706,3.33E-10,1.12E-06,1.61E-15
0.02501559,4.78E-10,1.25E-06,1.93E-16
0.037352337,8.48E-10,1.51E-06,-2.41E-15
0.05503892,1.23E-09,1.33E-06,-6.80E-15
0.080497488,2.25E-09,1.46E-06,-1.52E-14
0.124716153,3.36E-09,1.57E-06,-2.91E-14
0.173600514,6.55E-09,1.57E-06,-5.75E-14
0.286984836,1.04E-08,1.77E-06,-1.11E-13
0.339444543,2.40E-08,1.83E-06,-2.51E-13
0.81426686,4.46E-08,-7.03E-06,-7.81E-13
1.979527726,1.47E-07,-0.001083346,-2.07E-11
19.4915525,4.08E-07,0.005935075,8.58E-11
0.004830424,7.88E-11,1.08E-06,3.47E-15
0.007059479,1.11E-10,1.01E-06,2.86E-15
0.010751024,1.91E-10,1.07E-06,2.44E-15
0.015904711,2.73E-10,1.13E-06,1.71E-15
0.024494447,4.80E-10,1.25E-06,1.84E-16
0.036904593,6.91E-10,1.56E-06,-2.16E-15
0.054010737,1.24E-09,1.33E-06,-6.86E-15
0.081782292,1.81E-09,1.43E-06,-1.45E-14
0.121672364,3.37E-09,1.57E-06,-2.93E-14
0.193307452,5.12E-09,1.66E-06,-5.49E-14
0.277639655,1.05E-08,1.78E-06,-1.11E-13
0.498627695,1.75E-08,2.10E-06,-2.34E-13
0.781285102,4.47E-08,-7.05E-06,-7.84E-13
2.472400156,9.22E-08,-0.00046228,-9.98E-12
19.58917461,4.09E-07,0.005939329,8.59E-11
0.003341029,5.64E-11,1.14E-06,3.99E-15
0.004834067,7.89E-11,1.08E-06,3.45E-15
0.007197254,1.36E-10,1.14E-06,3.24E-15
0.010558692,1.93E-10,1.20E-06,2.83E-15
0.015821644,3.38E-10,1.26E-06,1.92E-15
0.023886456,4.85E-10,1.39E-06,3.45E-16
0.035492726,8.61E-10,1.67E-06,-2.55E-15
0.052414887,1.25E-09,1.52E-06,-7.42E-15
0.075461409,2.28E-09,1.69E-06,-1.67E-14
0.118282758,3.41E-09,1.80E-06,-3.21E-14
0.160329404,6.66E-09,1.92E-06,-6.33E-14
0.268429805,1.06E-08,2.20E-06,-1.21E-13
0.300591815,2.43E-08,2.50E-06,-2.72E-13
0.716753896,4.52E-08,-5.88E-06,-8.25E-13
1.746997459,1.49E-07,-0.001082206,-2.09E-11
19.04583272,4.12E-07,0.005901775,8.42E-11
8.00E+08,8.00E+08,8.00E+08,8.00E+08
20.72811482,4.12E-07,0.006747512,8.41E-11
1.774162169,1.49E-07,-0.001233861,-2.09E-11
20.93245224,4.09E-07,0.00677979,8.57E-11
0.746012473,4.52E-08,-6.31E-06,-8.23E-13
2.646358799,9.22E-08,-0.000528999,-9.98E-12
21.12547228,4.08E-07,0.006778354,8.57E-11
0.308815517,2.43E-08,3.51E-06,-2.70E-13
0.826340062,4.47E-08,-7.67E-06,-7.82E-13
2.091504557,1.47E-07,-0.001236337,-2.07E-11
21.19142495,4.08E-07,0.006792854,8.58E-11
0.279835107,1.06E-08,3.14E-06,-1.19E-13
0.524943324,1.75E-08,3.03E-06,-2.33E-13
0.839783358,4.46E-08,-7.57E-06,-7.79E-13
2.700985608,9.19E-08,-0.000528706,-9.98E-12
21.13488454,4.08E-07,0.006778992,8.58E-11
0.169893056,6.66E-09,2.72E-06,-6.16E-14
0.296507464,1.05E-08,2.61E-06,-1.10E-13
0.356707386,2.40E-08,2.70E-06,-2.49E-13
0.847690848,4.46E-08,-7.71E-06,-7.79E-13
2.066850374,1.47E-07,-0.001236219,-2.07E-11
21.02580689,4.08E-07,0.006779728,8.58E-11
0.127445226,3.41E-09,2.45E-06,-3.04E-14
0.208829118,5.13E-09,2.34E-06,-5.34E-14
0.307101752,1.05E-08,2.61E-06,-1.09E-13
0.546447848,1.74E-08,3.01E-06,-2.31E-13
0.863297132,4.46E-08,-7.68E-06,-7.80E-13
2.73577507,9.19E-08,-0.000528935,-9.98E-12
21.06505877,4.08E-07,0.006787191,8.58E-11
0.081479004,2.28E-09,2.26E-06,-1.52E-14
0.131526351,3.37E-09,2.14E-06,-2.79E-14
0.185087547,6.56E-09,2.35E-06,-5.60E-14
0.306145831,1.04E-08,2.63E-06,-1.09E-13
0.359976288,2.40E-08,2.73E-06,-2.49E-13
0.844953984,4.46E-08,-7.62E-06,-7.79E-13
2.014041136,1.47E-07,-0.001238961,-2.08E-11
21.15834187,4.08E-07,0.006783725,8.58E-11
0.056437049,1.25E-09,2.14E-06,-5.96E-15
0.088659554,1.81E-09,2.01E-06,-1.31E-14
0.134777731,3.36E-09,2.14E-06,-2.77E-14
0.213419601,5.10E-09,2.35E-06,-5.30E-14
